Status,Prefix,random fuel code,Carbon intensity,EDRMS#,Fake Company,Fake contact name,Fake contact email,Application date,Approval date,Effective date,Expiry date,Fuel,Feedstock,Feedstock location,Misc,Fuel production facility city,Fuel production facility province/state,Fuel production facility country,Facility nameplate capacity random,Unit,Feedstock transport mode,Finished fuel transport mode,Former company,Notes
Approved,C-BCLCF,286.2,47.12,D28291192,Martin LLC,William Brooks,jessica58@example.com,2025-06-20 00:00:00,2025-08-14 00:00:00,2025-07-01 00:00:00,2036-06-17 00:00:00,Ethanol,Corn,US Central,Enhanced Oil Recovery (EOR),Moose Jaw,Saskatchewan,Canada,157906,Litres,"Rail, Truck",Truck,,
Approved,C-BCLCF,663.2,20.15,D28291484,Martin Ltd,Terry Murillo,darrenlandry@example.org,2017-11-09 00:00:00,2019-04-04 00:00:00,2018-01-01 00:00:00,2039-09-17 00:00:00,Ethanol,Corn,Saskatchewan,CCS,Saskatoon,Saskatchewan,Canada,142355553,,Marine-international,Marine-international,,
Approved,BCLCF,211.2,22.13,D28291465,Martin Ltd,Joshua Smith,pedro70@example.net,2022-07-05 00:00:00,2024-01-24 00:00:00,2022-12-31 00:00:00,2038-05-01 00:00:00,HDRD,Biodiesel Bottoms,US Central,Corn oil distillation bottoms,Baton Rouge,Louisiana,United States of America,261163704,,"Marine-international, Rail","Marine, Rail",,
Approved,BCLCF,109.1,20.49,D28291470,Martin PLC,Andrew Grant,bartondenise@example.net,2023-01-12 00:00:00,2023-11-14 00:00:00,2023-01-01 00:00:00,2038-05-25 00:00:00,HDRD,Yellow Grease (UCO),US Central,,Kansas City,Missouri,United States of America,414089523,,Marine,Marine,,
Approved,BCLCF,670.2,53.32,D28291491,"Martin, Baker and Morris",Ronald Boyle,wtaylor@example.com,2016-06-09 00:00:00,2016-06-21 00:00:00,2016-06-09 00:00:00,2039-09-24 00:00:00,Ethanol,Corn,US Central,,Des Moines,Iowa,United States of America,242832315,,Marine-international,Rail,,
Approved,C-BCLCF,474.1,12.76,D28291160,"Martin, Freeman and Hoffman",Dustin Spencer,lopezallen@example.net,2025-02-25 00:00:00,2025-08-28 00:00:00,2025-08-26 00:00:00,2036-05-16 00:00:00,HDRD,Tallow,Alberta,Coprocessing in DHT,Vancouver,British Columbia,Canada,21048442,Litres,Rail,Truck,,
Approved,BCLCF,496.2,37.06,D28291115,"Martin, Malone and Bryan",Kristie Allen,bruceclark@example.org,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-01 00:00:00,HDRD,Tallow,Asia,,Austin,Texas,USA,2003522240,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,467.1,53.34,D28291531,"Martin, Newman and Clark",Carl Olson,nelsonvicki@example.net,2013-10-08 00:00:00,2013-10-31 00:00:00,2013-10-08 00:00:00,2039-11-17 00:00:00,Ethanol,Corn,US Central,,St. Paul,Minnesota,United States of America,424462407,,Marine-international,Rail,,
Approved,BCLCF,335.1,27.04,D28291530,"Martin, Stewart and Howard",Randy Rodriguez,macdonaldjason@example.net,2016-09-07 00:00:00,2016-09-14 00:00:00,2016-09-07 00:00:00,2040-02-15 00:00:00,HDRD,Tallow,"Australia, New Zealand, Canada",,Tuas,NaN,Singapore,982780278,,"Marine, Marine-international",Marine,,
Approved,C-BCLCF,111.1,19.93,D28291191,Martin-Boone,Kristy Martin,jimmy78@example.net,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-27 00:00:00,Renewable naphtha,Soy,Argentina,,Victoria,British Columbia,Canada,175211267,,"Marine, Rail",Marine-international,,
Approved,C-BCLCF,434.2,20.5,D28291549,Martin-Burns,David Perry,kristenwilliams@example.net,2013-04-19 00:00:00,2013-05-10 00:00:00,2013-05-10 00:00:00,2040-01-19 00:00:00,Ethanol,Corn,Manitoba,,Red Deer,Alberta,Canada,39319602,,Marine-international,"Marine-international, Rail",,
Approved,BCLCF,356.3,21.33,D28291235,Martinez Inc,Deanna Doyle,jonesangela@example.net,2025-01-14 00:00:00,2025-04-03 00:00:00,2025-02-01 00:00:00,2036-07-30 00:00:00,Ethanol,Corn,US Central,51% CCS,St. Louis,Missouri,United States of America,247047730,Litres,Truck,Rail,,
Approved,BCLCF,420.3,54.74,D28291519,Martinez Inc,Cynthia Torres,gabriellasmith@example.net,2013-11-12 00:00:00,2013-12-18 00:00:00,2014-01-01 00:00:00,2040-02-04 00:00:00,HDRD,Palm Oil,Malaysia / Indonesia,No peatland,Jurong,NaN,Singapore,1037454722,,"Marine, Marine-international",Marine,,
Approved,PROXY,177.1,74.44,D28291264,"Martinez, Clark and Wright",Kelly Reese,charles94@example.com,2024-06-17 00:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,2036-08-28 00:00:00,Propane,Fossil-derived Natural Gas,Not Applicable,Natural Gas Plant,Bismarck,North Dakota,United States of America,,,,,,
Approved,BCLCF,723.1,27.61,D28291214,"Martinez, Crawford and Wright",Thomas Martin,tylercox@example.com,2023-09-11 00:00:00,2024-03-04 00:00:00,2023-10-27 00:00:00,2038-01-06 00:00:00,Renewable naphtha,Canola,Alberta,Canola Oil,Austin,Texas,United States of America,1823826252,,Rail,Marine,,
Approved,C-BCLCF,225.1,-20.52,D28291263,"Martinez, Miller and Leblanc",Rebecca Mccann,tyler65@example.net,2024-12-23 00:00:00,2025-02-20 00:00:00,2025-01-01 00:00:00,2036-08-27 00:00:00,CNG,Organic Waste,BC,Manure/organics (FOGs) in AD,Vancouver,British Columbia,Canada,63866,Kilowatt_hour,Truck,Pipeline,,
Approved,BCLCF,159.1,19.08,D28291219,"Martinez, Smith and Leon",Jamie Hernandez,hsnyder@example.net,2023-11-01 00:00:00,2024-03-04 00:00:00,2023-11-01 00:00:00,2038-01-17 00:00:00,Renewable naphtha,Soy,US Central,Soybean Oil,Kansas City,Missouri,United States of America,437037006,,Rail,Rail,,
Approved,C-BCLCF,298.3,9.39,D28291288,Martinez-Sullivan,Mr. Raymond Watson Jr.,athornton@example.com,2023-03-09 00:00:00,2024-12-17 00:00:00,2024-01-01 00:00:00,2036-12-01 00:00:00,HDRD,Tallow,Ontario,Co-Processing in FCC,Victoria,British Columbia,Canada,35586452,,Rail,Marine-international,,
Approved,BCLCF,424.2,3.58,D28291415,Mason LLC,Sarah Patterson,icarter@example.net,2017-02-24 00:00:00,2017-06-28 00:00:00,2017-03-13 00:00:00,2039-12-05 00:00:00,Biodiesel,Canola,Alberta,,Houston,Texas,United States of America,383221708,,Rail,Marine-international,,
Approved,BCLCF,137.1,7.55,D28291374,Massey-Howell,Brittany Huber,kathleen08@example.com,2014-07-02 00:00:00,2014-07-21 00:00:00,2014-06-30 00:00:00,2039-06-26 00:00:00,Biodiesel,Carinata,US Central,,Minneapolis,Minnesota,United States of America,104411032,,Rail,Rail,,
Approved,C-BCLCF,477.1,12.67,D28291155,Mathews Group,Taylor White,justinrichardson@example.net,2025-02-25 00:00:00,2025-08-28 00:00:00,2025-08-26 00:00:00,2036-05-11 00:00:00,HDRD,Canola,Saskatchewan,Coprocessing in DHT,Kelowna,British Columbia,Canada,21522862,Litres,Rail,Truck,,
Approved,BCLCF,334.1,8.61,D28291532,"Mathis, Perkins and Underwood",Steven Hawkins,colejustin@example.net,2013-01-17 00:00:00,2013-03-28 00:00:00,2013-03-28 00:00:00,2040-02-17 00:00:00,HDRD,Palm Sludge Oil,Malaysia / Indonesia,,Jurong,NaN,Singapore,1159960882,,"Marine, Marine-international",Marine,,
Approved,BCLCF,338.2,35.83,D28291166,"Mathis, Smith and Juarez",Danielle Carter,walkerrichard@example.com,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-22 00:00:00,Renewable naphtha,Canola,US Central,Canola Oil,Minneapolis,Minnesota,United States of America,713993264,,Rail,Rail,,
Approved,C-BCLCF,837.1,8.52,D28291422,May and Sons,Jeffrey Hunt,hkelly@example.org,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-09-21 00:00:00,HDRD,Canola,Manitoba,Co products used to produce H2,Prince George,British Columbia,Canada,164762956,,Rail,Marine-international,,
Approved,BCLCF,141.1,20.28,D28291429,"May, Mendoza and Smith",Chad Henderson,donovanstephanie@example.org,2024-03-18 00:00:00,2024-05-30 00:00:00,2024-07-01 00:00:00,2037-10-02 00:00:00,HDRD,Biodiesel Bottoms,US Central,Corn oil distillation bottoms,New Orleans,Louisiana,United States of America,270321308,,"Marine-international, Rail","Marine, Rail",,
Approved,BCLCF,680.1,36.2,D28291141,"May, Peters and Travis",Maria Clark,hrobles@example.net,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-27 00:00:00,Alternative jet fuel,Tallow,Asia,,Dallas,Texas,USA,2052812198,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,725.1,19.82,D28291216,Mcbride Inc,Bradley Decker,kathrynkim@example.org,2023-11-01 00:00:00,2024-03-04 00:00:00,2023-11-01 00:00:00,2038-01-08 00:00:00,Renewable naphtha,Corn Oil,US Central,,New Orleans,Louisiana,United States of America,366982507,,Rail,Rail,,
Approved,C-BCLCF,763.2,18.89,D28291224,Mcbride-Ellis,Gregory Robinson,swagner@example.com,2024-09-06 00:00:00,2024-11-06 00:00:00,2024-09-06 00:00:00,2037-02-03 00:00:00,Biodiesel,Tallow,Ontario,,Sherbrooke,Quebec,Canada,9201254,,Marine-international,Rail,,
Approved,BCLCF,133.5,27.07,D28291357,Mcbride-Stewart,Janice Perkins,jamesnovak@example.com,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-06-03 00:00:00,HDRD,Tallow,US Central,,New Orleans,Louisiana,United States of America,683357388,,Rail,Rail,,
Approved,BCLCF,422.3,94.58,D28291521,Mccann and Sons,Marisa Williams,thomasli@example.org,2015-03-06 00:00:00,2015-06-09 00:00:00,2015-01-01 00:00:00,2040-02-06 00:00:00,HDRD,Palm Oil,Malaysia / Indonesia,,Tuas,NaN,Singapore,1127145673,,"Marine, Marine-international",Marine,,
Approved,BCLCF,402.4,28.56,D28291163,Mccarthy Inc,Michael Schmidt,amy99@example.org,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-19 00:00:00,Renewable naphtha,Corn Oil,US Central,,Des Moines,Iowa,United States of America,663953500,,Rail,Rail,,
Approved,C-BCLCF,180.3,69.22,D28291276,Mccormick-Brown,Harry Yu,shawcody@example.com,2023-12-22 00:00:00,2024-04-24 00:00:00,2024-07-01 00:00:00,2037-11-19 00:00:00,LNG,Fossil-based Natural Gas,British Columbia,Mt Hayes facility,Victoria,British Columbia,Canada,3079249,,Pipeline,Pipeline,,
Approved,C-BCLCF,150.2,0.46,D28291338,Mcdonald Inc,Miss Sharon Mccormick,bridgesjeffrey@example.com,2020-11-12 00:00:00,2020-11-17 00:00:00,2020-11-12 00:00:00,2039-02-17 00:00:00,Biodiesel,Canola,Alberta,Crude Glycerine,Vancouver,British Columbia,Canada,9,,"Marine-international, Rail",Marine-international,,
Approved,BCLCF,465.1,29.77,D28291408,"Mcdonald, Hernandez and Johnson",Anthony Gomez,uvillanueva@example.org,2014-02-13 00:00:00,2014-03-04 00:00:00,2014-02-14 00:00:00,2039-11-07 00:00:00,Biodiesel,Soy,US Central,,Des Moines,Iowa,United States of America,118178555,,"Marine-international, Rail",Rail,,
Approved,BCLCF,224.1,26.46,D28291263,"Mcdonald, Young and Hamilton",Victor Haynes,plucero@example.com,2022-02-23 00:00:00,2023-02-17 00:00:00,2022-02-23 00:00:00,2038-10-04 00:00:00,Renewable naphtha,Tallow,US Central,,Bismarck,North Dakota,United States of America,631282695,,Rail,Rail,,
Approved,BCLCF,171.4,18.12,D28291441,Mcdonald-Acosta,Amber Torres,aphillips@example.com,2023-11-28 00:00:00,2024-03-25 00:00:00,2023-11-28 00:00:00,2037-12-15 00:00:00,HDRD,Canola,US Central,Canola Oil,Fargo,North Dakota,United States of America,709072580,,Rail,Rail,,
Approved,BCLCF,196.5,32.3,D28291313,Mcdonald-Randall,Crystal Diaz,vicki40@example.org,2021-03-19 00:00:00,2021-10-18 00:00:00,2021-03-19 00:00:00,2038-12-25 00:00:00,Biodiesel,Corn Oil,US Central,,Bismarck,North Dakota,United States of America,170656030,,"Marine-international, Rail",Rail,,
Approved,BCLCF,132.4,19.43,D28291355,Mcdonald-Williams,Steven Gutierrez,ruth03@example.com,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-06-01 00:00:00,HDRD,Yellow Grease (UCO),US West,,Cedar Rapids,Iowa,United States of America,728879204,,Rail,Rail,,
Approved,BCLCF,235.1,23.06,D28291281,Mcfarland Ltd,Cheryl Johnson,oclark@example.net,2024-10-08 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-09-14 00:00:00,Alternative jet fuel,Canola,Canada West,Canola Oil,Austin,Texas,United States of America,1668454281,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,687.1,-0.16,D28291225,"Mcfarland, Stokes and Baldwin",Todd Mcintyre,anthony41@example.com,2024-06-17 00:00:00,2024-09-11 00:00:00,2024-07-01 00:00:00,2037-03-27 00:00:00,Biodiesel,Canola,Manitoba,Canola Oil,Kansas City,Missouri,United States of America,410312580,,Rail,"Adjacent, Marine, Marine-international, Pipeline, Rail",,
Approved,C-BCLCF,165.2,5.96,D28291396,Mcgee PLC,Mrs. Shannon Smith,johnsonshirley@example.org,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-13 00:00:00,HDRD,Yellow Grease (UCO),BC,Co products used to produce H2,Victoria,British Columbia,Canada,160707775,,Rail,Marine-international,,
Approved,BCLCF,649.1,20.46,D28291387,Mcintyre-Lewis,Riley Ramirez,wsmith@example.com,2014-12-31 00:00:00,2015-02-03 00:00:00,2015-01-01 00:00:00,2039-08-19 00:00:00,Biodiesel,Camelina,US Central,,Cedar Rapids,Iowa,United States of America,102406403,,"Marine-international, Rail",Rail,,
Approved,C-BCLCF,143.3,19.93,D28291411,Mckinney PLC,Melissa Stone,christinaalvarado@example.net,2022-10-19 00:00:00,2025-06-10 00:00:00,2024-07-01 00:00:00,2037-09-10 00:00:00,HDRD,Soy,Argentina,Naphtha coproduct,Victoria,British Columbia,Canada,189903129,,"Marine, Rail",Marine-international,,
Approved,BCLCF,252.1,27.61,D28291447,Mclaughlin-Galloway,Rick Jones,jean33@example.net,2023-09-11 00:00:00,2024-03-04 00:00:00,2023-10-27 00:00:00,2038-01-15 00:00:00,HDRD,Canola,Alberta,Canola Oil,Houston,Texas,United States of America,2121906084,,Rail,Marine,,
Approved,C-BCLCF,870.1,-3.21,D28291370,"Mcmillan, Austin and Grant",Christopher Powell,wendydixon@example.com,2022-09-15 00:00:00,2024-07-31 00:00:00,2024-01-01 00:00:00,2037-06-23 00:00:00,HDRD,Tallow,Alberta,,Victoria,British Columbia,Canada,193068791,,Marine-international,Marine-international,,
Approved,C-BCLCF,264.2,17.6,D28291391,Medina Group,Debra Warren,zford@example.com,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-01 00:00:00,HDRD,Tallow,US Central,Naphtha coproduct,Kelowna,British Columbia,Canada,183646259,,Rail,Marine-international,,
Approved,BCLCF,216.1,23.42,D28291356,Medina LLC,Amanda Burns,ypetersen@example.com,2018-05-02 00:00:00,2018-10-12 00:00:00,2018-05-02 00:00:00,2039-04-21 00:00:00,Biodiesel,Yellow Grease (UCO),International,,Oeding,,Germany,81973551,,Marine,Marine,,
Approved,C-BCLCF,413.3,-0.09,D28291554,Mejia and Sons,Charles Townsend,ljones@example.net,2013-04-19 00:00:00,2013-05-10 00:00:00,2013-05-10 00:00:00,2040-01-24 00:00:00,Ethanol,Wheat,Alberta,,Edmonton,Alberta,Canada,36766405,,Marine-international,"Marine-international, Rail",,
Approved,BCLCF,287.1,22.56,D28291155,Mejia Inc,Renee Price,tylerevans@example.com,2024-05-15 00:00:00,2024-09-09 00:00:00,2024-05-15 00:00:00,2037-04-10 00:00:00,Renewable naphtha,Canola,Canada West,,St. Paul,Minnesota,United States of America,438879374,,Rail,Rail,,
Approved,BCLCF,405.4,19.96,D28291165,"Melendez, Kim and Boyle",Kelsey Thornton,christinamccarthy@example.com,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-21 00:00:00,Renewable naphtha,Yellow Grease (UCO),US West,,Des Moines,Iowa,United States of America,714512001,,Rail,Rail,,
Approved,C-BCLCF,490.2,32.18,D28291370,"Melendez, Leon and Brown",Robert Cantu,isaiahjackson@example.com,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-24 00:00:00,Ethanol,Corn,US Central,CCS,Regina,Saskatchewan,Canada,160058,,Rail,Rail,,
Approved,C-BCLCF,244.2,16.12,D28291105,"Melton, Sims and Jensen",Sherri Valdez,james64@example.com,2022-09-15 00:00:00,2024-07-31 00:00:00,2024-01-01 00:00:00,2037-06-16 00:00:00,Renewable gasoline,Canola,Saskatchewan,,Vancouver,British Columbia,Canada,201211719,,Marine-international,Marine-international,,
Approved,BCLCF,405.3,37.21,D28291343,Mendez LLC,Tracy Miranda,ballardstephanie@example.org,2024-05-03 00:00:00,2024-08-16 00:00:00,2024-05-03 00:00:00,2037-04-20 00:00:00,HDRD,Tallow,Global,,Tuas,NaN,Singapore,1590865681,,"Marine, Rail",Marine,,
Approved,BCLCF,398.1,30.63,D28291305,Mendez-Wood,Michael Durham,christopherhenderson@example.com,2024-08-28 00:00:00,2024-11-27 00:00:00,2024-09-25 00:00:00,2037-01-21 00:00:00,HDRD,Soy,US Central,Pretreated Soybean Oil,Minneapolis,Minnesota,United States of America,328106355,,Rail,Rail,,
Approved,BCLCF,439.1,18.22,D28291501,"Merritt, Chang and Edwards",Sherry Gay,dana96@example.org,2013-11-12 00:00:00,2013-12-18 00:00:00,2013-11-12 00:00:00,2039-11-21 00:00:00,HDRD,Yellow Grease (UCO),"Australia, New Zealand, Canada",,Jurong,NaN,Singapore,1111443720,,Marine,"Marine, Marine-international",,
Approved,BCLCF,418.1,54.55,D28291453,Meyer PLC,Miranda Bell,cwilliams@example.net,2016-07-29 00:00:00,2016-09-14 00:00:00,2016-07-29 00:00:00,2039-08-04 00:00:00,Ethanol,Corn,US Central,,Kansas City,Missouri,United States of America,360356461,,Marine-international,Rail,,
Approved,BCLCF,397.4,20.85,D28291241,"Middleton, Crawford and Cunningham",Sophia Avila,perezkaitlyn@example.net,2023-12-22 00:00:00,2024-08-13 00:00:00,2024-01-01 00:00:00,2037-05-14 00:00:00,Biodiesel,Soy,US Central,Soybean Oil,Baton Rouge,Louisiana,United States of America,79065433,,Marine-international,Rail,,
Approved,C-BCLCF,189.1,62.91,D28291286,"Miles, Spencer and Hardy",Devon Williams,tammyjohnson@example.com,2022-03-23 00:00:00,2022-09-06 00:00:00,2022-01-01 00:00:00,2038-10-21 00:00:00,LNG,Fossil-based Natural Gas,British Columbia,Mt Hayes facility,Kelowna,British Columbia,Canada,2735933,,Pipeline,Pipeline,,
Approved,BCLCF,501.2,29.68,D28291119,Miles-Graham,Loretta Clark,iburnett@example.org,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-05 00:00:00,HDRD,Tallow,South America,,Austin,Texas,USA,1905116401,Litres,"Marine, Marine-domestic",Marine,,
Approved,BCLCF,239.4,22.61,D28291355,Miller and Sons,Tiffany Russell,twilliamson@example.net,2018-05-02 00:00:00,2018-10-12 00:00:00,2018-05-02 00:00:00,2039-04-20 00:00:00,Biodiesel,Yellow Grease (UCO),Europe,,Emden,,Germany,92855325,,Marine,Marine,,
Approved,BCLCF,151.1,5.95,D28291353,Miller LLC,Margaret Hughes,riceshane@example.org,2019-04-25 00:00:00,2019-05-16 00:00:00,2019-03-22 00:00:00,2039-04-09 00:00:00,Biodiesel,Soy,US Central,,Cedar Rapids,Iowa,United States of America,193550487,,Marine-international,Rail,,
Approved,BCLCF,664.1,18.45,D28291393,Miller PLC,Amanda Alexander,andrew94@example.com,2014-12-31 00:00:00,2015-02-03 00:00:00,2015-01-01 00:00:00,2039-08-25 00:00:00,Biodiesel,Tallow,US Central,,Des Moines,Iowa,United States of America,116421781,,"Marine-international, Rail",Rail,,
Approved,C-BCLCF,572.2,17.6,D28291194,Miller PLC,Donald Conrad,coxmichelle@example.org,2025-06-20 00:00:00,2025-08-14 00:00:00,2025-07-01 00:00:00,2036-06-19 00:00:00,Ethanol,Wheat,Canada West,Enhanced Oil Recovery (EOR),Saskatoon,Saskatchewan,Canada,141952,Litres,Truck,Truck,,
Approved,BCLCF,219.1,34.88,D28291121,"Miller, Brown and Johnson",Crystal Brown,englishjillian@example.com,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-07 00:00:00,Renewable naphtha,Tallow,South Africa,,Dallas,Texas,USA,1915916985,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,132.1,35.02,D28291337,"Miller, Dixon and Lewis",Michael Hansen MD,smithjustin@example.net,2024-05-15 00:00:00,2024-09-09 00:00:00,2024-05-15 00:00:00,2037-04-07 00:00:00,HDRD,Tallow,US Central,,Baton Rouge,Louisiana,United States of America,432009352,,Rail,Rail,,
Approved,C-BCLCF,194.1,36.7,D28291362,"Miller, Duncan and Rodriguez",Troy Kemp,alison11@example.org,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-16 00:00:00,Ethanol,Corn,US Central,CCS,Regina,Saskatchewan,Canada,144826,,Rail,Marine-international,,
Approved,C-BCLCF,637.1,41.33,D28291414,"Mitchell, Love and Paul",Sherry Ruiz,brandon77@example.net,2017-11-09 00:00:00,2018-04-16 00:00:00,2018-01-01 00:00:00,2039-05-17 00:00:00,Ethanol,Corn,Canada Central,CCS,Moose Jaw,Saskatchewan,Canada,134104940,,Rail,Rail,,
Approved,BCLCF,179.3,10.5,D28291263,Mitchell-Baker,Sharon Burton,adam89@example.com,2023-12-12 00:00:00,2024-04-17 00:00:00,2024-01-01 00:00:00,2037-11-22 00:00:00,Biodiesel,Canola,US Central,,Bismarck,North Dakota,United States of America,316489074,,Marine-international,Rail,,
Approved,C-BCLCF,251.2,58.83,D28291304,Mitchell-Conley,Melanie Powell,ruth14@example.org,2023-11-27 00:00:00,2024-03-15 00:00:00,2024-01-01 00:00:00,2038-01-02 00:00:00,Ethanol,Corn,US Central,,Brandon,Manitoba,Canada,153161,,Rail,Marine-international,,
Approved,C-BCLCF,702.1,9.8,D28291366,Mitchell-Preston,Lori Benson,joannnash@example.net,2024-07-25 00:00:00,2024-08-01 00:00:00,2024-07-25 00:00:00,2037-06-18 00:00:00,HDRD,Yellow Grease (UCO),Alberta,,Kelowna,British Columbia,Canada,167636920,,Marine-international,Marine-international,,
Approved,C-BCLCF,278.4,15.06,D28291225,Molina PLC,Bryan Wallace,candacejones@example.com,2025-03-25 00:00:00,2025-04-24 00:00:00,2025-06-15 00:00:00,2036-07-20 00:00:00,HDRD,Canola,Saskatchewan,,Calgary,Alberta,Canada,1007298007,Litres,Rail,Rail,,
Approved,BCLCF,783.1,-0.05,D28291377,"Montes, Doyle and Cruz",Angel Chavez,wodonnell@example.org,2014-07-02 00:00:00,2014-07-21 00:00:00,2014-06-30 00:00:00,2039-06-29 00:00:00,Biodiesel,Yellow Grease (UCO),US Central,,Minneapolis,Minnesota,United States of America,121907853,,Rail,Rail,,
Approved,C-BCLCF,346.2,-1.17,D28291253,"Montgomery, Peters and Barnes",Brian Guzman,melissahill@example.net,2023-10-16 00:00:00,2025-02-12 00:00:00,2023-10-16 00:00:00,2036-08-17 00:00:00,HDRD,Yellow Grease (UCO),BC,Co-Processing in FCC,Vancouver,British Columbia,Canada,206528119,Kilograms,"Marine-domestic, Truck",Truck,,
Approved,BCLCF,319.1,6.27,D28291300,Montoya Group,Ellen Levine,randalldebra@example.org,2022-03-15 00:00:00,2022-07-14 00:00:00,2022-03-15 00:00:00,2038-10-29 00:00:00,Biodiesel,Soy,US Central,,Des Moines,Iowa,United States of America,212999723,,Marine-international,Rail,,
